## This file was generated by InflowWind_Driver on 31-Mar-2021 at 11:44:43.
## This file contains the wind velocity at a grid of points at each requested timestep
## It is arranged as blocks of X,Y,Z,U,V,W at each timestep
## Each block is separated by two blank lines for use in gnuplot
# 
#  Requested data:
#    Dimension             Range             Stepsize       Num. points
#   -------------------------------------------------------------------
#       X         -4.50    ->    4.50          1.00             10
#       Y         -4.50    ->    4.50          1.00             10
#       Z        145.50    ->  154.50          1.00             10
#       T          0.0000  ->    1.0000        0.1000           10     
# 
# 
#           X              Y              Z              U              V              W
#          (m)            (m)            (m)           (m/s)          (m/s)          (m/s)



# Time: 0
    -4.5000000       -2.5000000      147.5000000       17.535       -2.029       -0.648
    -4.5000000       -1.5000000      147.5000000       17.424       -1.739       -0.140
    -4.5000000       -0.5000000      147.5000000       17.314       -1.450        0.367
    -4.5000000        0.5000000      147.5000000       17.326       -1.279        0.575
    -4.5000000        1.5000000      147.5000000       17.461       -1.225        0.482
    -4.5000000        2.5000000      147.5000000       17.596       -1.172        0.390
    -4.5000000        3.5000000      147.5000000       17.731       -1.119        0.298
    -4.5000000        4.5000000      147.5000000       17.866       -1.065        0.205
    -4.5000000       -4.5000000      148.5000000       17.869       -2.684       -1.956
    -4.5000000       -3.5000000      148.5000000       17.731       -2.545       -1.374
    -4.5000000       -2.5000000      148.5000000       17.592       -2.406       -0.792
    -4.5000000       -1.5000000      148.5000000       17.453       -2.268       -0.210
    -4.5000000       -0.5000000      148.5000000       17.315       -2.129        0.372
    -4.5000000        0.5000000      148.5000000       17.310       -2.041        0.636
    -4.5000000        1.5000000      148.5000000       17.440       -2.005        0.583
    -4.5000000        2.5000000      148.5000000       17.570       -1.969        0.530
    -4.5000000        3.5000000      148.5000000       17.699       -1.932        0.477
    -4.5000000        4.5000000      148.5000000       17.829       -1.896        0.424
    -4.5000000       -4.5000000      149.5000000       17.982       -2.761       -2.249
    -4.5000000       -3.5000000      149.5000000       17.815       -2.772       -1.593
    -4.5000000       -2.5000000      149.5000000       17.649       -2.784       -0.937
    -4.5000000       -1.5000000      149.5000000       17.482       -2.796       -0.280
    -4.5000000       -0.5000000      149.5000000       17.316       -2.808        0.376
    -4.5000000        0.5000000      149.5000000       17.295       -2.804        0.698
    -4.5000000        1.5000000      149.5000000       17.419       -2.785        0.684
    -4.5000000        2.5000000      149.5000000       17.543       -2.765        0.670
    -4.5000000        3.5000000      149.5000000       17.667       -2.746        0.656
    -4.5000000        4.5000000      149.5000000       17.792       -2.726        0.643
    -4.5000000       -4.5000000      150.5000000       17.930       -2.567       -2.244
    -4.5000000       -3.5000000      150.5000000       17.776       -2.671       -1.596
    -4.5000000       -2.5000000      150.5000000       17.623       -2.775       -0.947
    -4.5000000       -1.5000000      150.5000000       17.469       -2.879       -0.299
    -4.5000000       -0.5000000      150.5000000       17.315       -2.983        0.349
    -4.5000000        0.5000000      150.5000000       17.295       -3.025        0.677
    -4.5000000        1.5000000      150.5000000       17.409       -3.006        0.683
    -4.5000000        2.5000000      150.5000000       17.523       -2.987        0.690
    -4.5000000        3.5000000      150.5000000       17.636       -2.969        0.697
    -4.5000000        4.5000000      150.5000000       17.750       -2.950        0.704
    -4.5000000       -4.5000000      151.5000000       17.714       -2.103       -1.939
    -4.5000000       -3.5000000      151.5000000       17.614       -2.240       -1.382
    -4.5000000       -2.5000000      151.5000000       17.513       -2.378       -0.825
    -4.5000000       -1.5000000      151.5000000       17.413       -2.516       -0.267
    -4.5000000       -0.5000000      151.5000000       17.313       -2.653        0.290
    -4.5000000        0.5000000      151.5000000       17.312       -2.705        0.573
    -4.5000000        1.5000000      151.5000000       17.410       -2.670        0.582
    -4.5000000        2.5000000      151.5000000       17.508       -2.635        0.590
    -4.5000000        3.5000000      151.5000000       17.606       -2.601        0.598
    -4.5000000        4.5000000      151.5000000       17.704       -2.566        0.607
    -4.5000000       -4.5000000      152.5000000       17.497       -1.639       -1.635
    -4.5000000       -3.5000000      152.5000000       17.451       -1.810       -1.168
    -4.5000000       -2.5000000      152.5000000       17.404       -1.981       -0.702
    -4.5000000       -1.5000000      152.5000000       17.357       -2.153       -0.235
    -4.5000000       -0.5000000      152.5000000       17.311       -2.324        0.231
    -4.5000000        0.5000000      152.5000000       17.328       -2.384        0.470
    -4.5000000        1.5000000      152.5000000       17.411       -2.334        0.480
    -4.5000000        2.5000000      152.5000000       17.493       -2.283        0.490
    -4.5000000        3.5000000      152.5000000       17.575       -2.233        0.500
    -4.5000000        4.5000000      152.5000000       17.658       -2.182        0.510
    -4.5000000       -4.5000000      153.5000000       17.281       -1.174       -1.330
    -4.5000000       -3.5000000      153.5000000       17.288       -1.379       -0.955
    -4.5000000       -2.5000000      153.5000000       17.295       -1.584       -0.579
    -4.5000000       -1.5000000      153.5000000       17.302       -1.789       -0.203
    -4.5000000       -0.5000000      153.5000000       17.308       -1.994        0.173
    -4.5000000        0.5000000      153.5000000       17.345       -2.064        0.366
    -4.5000000        1.5000000      153.5000000       17.412       -1.997        0.378
    -4.5000000        2.5000000      153.5000000       17.478       -1.931        0.390
    -4.5000000        3.5000000      153.5000000       17.545       -1.865        0.401
    -4.5000000        4.5000000      153.5000000       17.611       -1.798        0.413
    -4.5000000       -4.5000000      154.5000000       17.065       -0.710       -1.026
    -4.5000000       -3.5000000      154.5000000       17.125       -0.949       -0.741
    -4.5000000       -2.5000000      154.5000000       17.185       -1.188       -0.456
    -4.5000000       -1.5000000      154.5000000       17.246       -1.426       -0.171
    -4.5000000       -0.5000000      154.5000000       17.306       -1.665        0.114
    -4.5000000        0.5000000      154.5000000       17.362       -1.743        0.263
    -4.5000000        1.5000000      154.5000000       17.413       -1.661        0.276
    -4.5000000        2.5000000      154.5000000       17.463       -1.579        0.290
    -4.5000000        3.5000000      154.5000000       17.514       -1.496        0.303
    -4.5000000        4.5000000      154.5000000       17.565       -1.414        0.316
    -3.5000000       -4.5000000      145.5000000       17.147       -2.438       -0.432
    -3.5000000       -3.5000000      145.5000000       17.153       -1.797       -0.227
    -3.5000000       -2.5000000      145.5000000       17.158       -1.155       -0.023
    -3.5000000       -1.5000000      145.5000000       17.163       -0.513        0.182
    -3.5000000       -0.5000000      145.5000000       17.168        0.128        0.386
    -3.5000000        0.5000000      145.5000000       17.245        0.498        0.297
    -3.5000000        1.5000000      145.5000000       17.395        0.595       -0.086
    -3.5000000        2.5000000      145.5000000       17.545        0.692       -0.469
    -3.5000000        3.5000000      145.5000000       17.694        0.789       -0.851
    -3.5000000        4.5000000      145.5000000       17.844        0.886       -1.234
    -3.5000000       -4.5000000      146.5000000       17.158       -2.274       -0.846
    -3.5000000       -3.5000000      146.5000000       17.156       -1.808       -0.579
    -3.5000000       -2.5000000      146.5000000       17.153       -1.343       -0.313
    -3.5000000       -1.5000000      146.5000000       17.151       -0.878       -0.047
    -3.5000000       -0.5000000      146.5000000       17.149       -0.412        0.220
    -3.5000000        0.5000000      146.5000000       17.230       -0.153        0.197
    -3.5000000        1.5000000      146.5000000       17.395       -0.100       -0.115
    -3.5000000        2.5000000      146.5000000       17.561       -0.047       -0.427
    -3.5000000        3.5000000      146.5000000       17.726        0.006       -0.738
    -3.5000000        4.5000000      146.5000000       17.892        0.058       -1.050
    -3.5000000       -4.5000000      147.5000000       17.169       -2.109       -1.260
    -3.5000000       -3.5000000      147.5000000       17.159       -1.820       -0.931
    -3.5000000       -2.5000000      147.5000000       17.149       -1.531       -0.603
    -3.5000000       -1.5000000      147.5000000       17.139       -1.242       -0.275
    -3.5000000       -0.5000000      147.5000000       17.129       -0.953        0.054
